"","dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count"
"823","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"HCK","No_data","No_data","TK","Src",-0.05,-0.054,0.093,-0.495,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,87,22,29,26,27
"824","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"TM9SF4","No_data","No_data","No_data","No_data",-0.247,-0.256,0.139,-0.941,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,1,2,1,0
"825","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"PLAGL2","Yes","C2H2 ZF","No_data","No_data",-0.12,-0.133,0.156,-0.928,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,37,1,7,19,0
"826","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"POFUT1","No_data","No_data","No_data","No_data",-0.042,-0.044,0.129,-0.636,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,25,1,2,8,2
"827","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"KIF3B","No_data","No_data","No_data","No_data",-0.031,-0.031,0.11,-0.533,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,19,1,6,5,0
"828","METAPRISM","MP-0791-D01","MP-0791-D10","20",100,333,14,1.541,2.65,59,1.541,NA,30137853,31017248,0.224,24,NA,"DUP",879396,"Amplification","HL_gain",879395,"ASXL1","No_data","No_data","No_data","No_data",0.018,0.012,0.143,-0.994,"1","Yes","TSG","F, N, Mis","","No","Yes","Yes",1,148,5,2,20,21
"829","METAPRISM","MP-0557-D02","MP-0557-D10","19",87,92,3,0.973,0.942,34,0.973,NA,30156627,31048184,0.185,15,NA,"DUP",891558,"Amplification","HL_gain",891557,"PLEKHF1","No_data","No_data","No_data","No_data",-0.001,-0.003,0.111,-0.711,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,0,0
"830","METAPRISM","MP-0557-D02","MP-0557-D10","19",87,92,3,0.973,0.942,34,0.973,NA,30156627,31048184,0.185,15,NA,"DUP",891558,"Amplification","HL_gain",891557,"C19orf12","No_data","No_data","No_data","No_data",-0.03,-0.039,0.119,-0.513,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,0,0,0
"831","METAPRISM","MP-0557-D02","MP-0557-D10","19",87,92,3,0.973,0.942,34,0.973,NA,30156627,31048184,0.185,15,NA,"DUP",891558,"Amplification","HL_gain",891557,"CCNE1","No_data","No_data","No_data","No_data",-0.224,-0.27,0.261,-2.025,"1","Yes","oncogene","A","","Yes","No","Yes",4,428,26,15,144,10
"832","METAPRISM","MP-0557-D02","MP-0557-D10","19",87,92,3,0.973,0.942,34,0.973,NA,30156627,31048184,0.185,15,NA,"DUP",891558,"Amplification","HL_gain",891557,"URI1","No_data","No_data","No_data","No_data",-1.276,-1.273,0.264,-2.526,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,1,2,3,0
"833","METAPRISM","MP-0557-D02","MP-0557-D10","19",87,92,3,0.973,0.942,34,0.973,NA,30156627,31048184,0.185,15,NA,"DUP",891558,"Amplification","HL_gain",891557,"ZNF536","Yes","C2H2 ZF","No_data","No_data",-0.042,-0.051,0.152,-1.523,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"834","MET500","SRR4306632","SRR4306631","19",157,41,0,3.12096596934795,0,79,3.12096596934795,NA,30193740,30529019,0.708471752631216,31,NA,NA,NA,NA,NA,335279,"C19orf12","No_data","No_data","No_data","No_data",-0.03,-0.039,0.119,-0.513,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,0,0,0
"835","MET500","SRR4306632","SRR4306631","19",157,41,0,3.12096596934795,0,79,3.12096596934795,NA,30193740,30529019,0.708471752631216,31,NA,NA,NA,NA,NA,335279,"CCNE1","No_data","No_data","No_data","No_data",-0.224,-0.27,0.261,-2.025,"1","Yes","oncogene","A","","Yes","No","Yes",4,428,26,15,144,10
"836","MET500","SRR4306632","SRR4306631","19",157,41,0,3.12096596934795,0,79,3.12096596934795,NA,30193740,30529019,0.708471752631216,31,NA,NA,NA,NA,NA,335279,"URI1","No_data","No_data","No_data","No_data",-1.276,-1.273,0.264,-2.526,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,1,2,3,0
"837","MET500","SRR4306340","SRR4306076","12",77,69,8,2.47721246125605,22.8171131922532,74,2.47721246125605,NA,30322924,30906372,0.732009454501311,25,NA,NA,NA,NA,NA,583448,"IPO8","No_data","No_data","No_data","No_data",0.028,0.027,0.13,-0.606,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,19,0,0,0,2
"838","MET500","SRR4306340","SRR4306076","12",77,69,8,2.47721246125605,22.8171131922532,74,2.47721246125605,NA,30322924,30906372,0.732009454501311,25,NA,NA,NA,NA,NA,583448,"CAPRIN2","No_data","No_data","No_data","No_data",-0.063,-0.069,0.104,-0.481,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,1,4,0
"839","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"RHBDL3","No_data","No_data","No_data","No_data",-0.117,-0.12,0.125,-0.687,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"840","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"C17orf75","No_data","No_data","No_data","No_data",-0.26,-0.265,0.123,-1.283,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"841","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"ZNF207","Yes","C2H2 ZF","No_data","No_data",-1.075,-1.087,0.233,-2.242,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,1,0,2
"842","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"PSMD11","No_data","No_data","No_data","No_data",-1.756,-1.8,0.365,-4.352,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,15,0,0,0,2
"843","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"CDK5R1","No_data","No_data","No_data","No_data",-0.037,-0.038,0.115,-0.703,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,11,3,2,6,5
"844","METAPRISM","MP-0897-D01","MP-0897-D10","17",118,138,4,2.137,3.683,87,2.153,NA,30594785,31048237,0.46,25,NA,"DUP",453453,"Amplification","HL_gain",453452,"MYO1D","No_data","No_data","No_data","No_data",-0.102,-0.101,0.12,-0.567,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,3,1,0
"845","METAPRISM","MP-0821-D01","MP-0821-D10","4",12,24,1,1.859,9.204,34,1.859,NA,30718543,31144503,0.527,16,NA,"DUP",425961,"Amplification","HL_gain",425960,"PCDH7","No_data","No_data","No_data","No_data",0.069,0.075,0.145,-0.603,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,32,3,4,4,0
"846","METAPRISM","MP-0156-D01","MP-0156-D10","19",72,30,4,1.69,2.5,29,1.69,NA,31767375,32843652,0.25,21,NA,"DUP",1076278,"Amplification","HL_gain",1076277,"TSHZ3","Yes","C2H2 ZF","No_data","No_data",0.075,0.072,0.126,-0.686,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,10,0,1,1,0
"847","METAPRISM","MP-0156-D01","MP-0156-D10","19",72,30,4,1.69,2.5,29,1.69,NA,31767375,32843652,0.25,21,NA,"DUP",1076278,"Amplification","HL_gain",1076277,"ZNF507","Yes","C2H2 ZF","No_data","No_data",0.004,0.005,0.102,-0.402,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,1,0
"848","MET500","SRR4307098","SRR4307097","12",47,31,4,1.46246781730156,2.49424131124574,32,1.45854710113063,NA,32133910,32447155,0.225927561841046,20,NA,NA,NA,NA,NA,313245,"KIAA1551","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"849","MET500","SRR4307098","SRR4307097","12",47,31,4,1.46246781730156,2.49424131124574,32,1.45854710113063,NA,32133910,32447155,0.225927561841046,20,NA,NA,NA,NA,NA,313245,"BICD1","No_data","No_data","No_data","No_data",-0.122,-0.127,0.124,-0.727,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,8,0,0,2,0
"850","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"WT1","Yes","C2H2 ZF","No_data","No_data",0.047,0.038,0.149,-1.334,"1","","oncogene, TSG, fusion","D, Mis, N, F, S, T","EWSR1","Yes","Yes","Yes",8,921,89,33,198,14
"851","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"EIF3M","No_data","No_data","No_data","No_data",-1.012,-1.035,0.269,-2.057,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,9,0,0,3,1
"852","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"CCDC73","No_data","No_data","No_data","No_data",0.072,0.07,0.132,-0.655,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"853","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"PRRG4","No_data","No_data","No_data","No_data",0.005,0.007,0.122,-0.959,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,7,0,3,3,0
"854","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"QSER1","No_data","No_data","No_data","No_data",0.019,0.023,0.111,-0.972,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"855","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"DEPDC7","No_data","No_data","No_data","No_data",0.028,0.025,0.113,-0.606,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,1,1,0
"856","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"TCP11L1","No_data","No_data","No_data","No_data",0.043,0.043,0.093,-0.851,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"857","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"CSTF3","No_data","No_data","No_data","No_data",-1.109,-1.113,0.233,-1.975,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
"858","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"HIPK3","No_data","No_data","CMGC","DYRK",-0.025,-0.028,0.106,-0.492,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,49,7,7,36,1
"859","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"KIAA1549L","No_data","No_data","No_data","No_data",0.03,0.03,0.098,-0.386,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"860","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"C11orf91","No_data","No_data","No_data","No_data",-0.135,-0.14,0.134,-0.896,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"861","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"CD59","No_data","No_data","No_data","No_data",-0.007,-0.006,0.098,-0.507,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,176,15,7,53,0
"862","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"FBXO3","No_data","No_data","No_data","No_data",0.029,0.019,0.129,-0.947,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,3,0,2,0,0
"863","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"LMO2","No_data","No_data","No_data","No_data",0.054,0.034,0.171,-1.953,"1","","oncogene, fusion","T","TRD","Yes","No","Yes",5,70,12,10,23,15
"864","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"AC132216.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"865","MET500","SRR4306809","SRR4306808","11",50,331,24,3.20269663472889,7.84568496373965,74,3.20269663472889,7.84568496373965,32410465,34073827,0.749017191416562,39,2,NA,NA,NA,NA,1663362,"CAPRIN1","No_data","No_data","No_data","No_data",-0.05,-0.075,0.254,-2.149,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,14,4,2,8,4
"866","METAPRISM","MP-0906-D01","MP-0906-D10","10",45,89,6,2.011,6.255,53,2.011,NA,32477277,33018420,0.75,15,NA,"DUP",541144,"Amplification","HL_gain",541143,"EPC1","No_data","No_data","No_data","No_data",-0.346,-0.361,0.229,-1.885,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,14,2,0,7,7
"867","METAPRISM","MP-0906-D01","MP-0906-D10","10",45,89,6,2.011,6.255,53,2.011,NA,32477277,33018420,0.75,15,NA,"DUP",541144,"Amplification","HL_gain",541143,"CCDC7","No_data","No_data","No_data","No_data",0.013,0.012,0.092,-0.301,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,1,1,0
"868","METAPRISM","MP-0906-D01","MP-0906-D10","10",45,89,6,2.011,6.255,53,2.011,NA,32477277,33018420,0.75,15,NA,"DUP",541144,"Amplification","HL_gain",541143,"C10orf68","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"869","METAPRISM","MP-0334-D01","MP-0334-D10","14",56,17,3,2.569,4.364,37,2.569,NA,32586419,33005092,0.78,21,NA,"DUP",418674,"Amplification","HL_gain",418673,"ARHGAP5","No_data","No_data","No_data","No_data",-0.081,-0.088,0.139,-0.84,"2","","oncogene","Mis","","No_data","No_data","No_data",0,23,0,11,4,5
"870","METAPRISM","MP-0334-D01","MP-0334-D10","14",56,17,3,2.569,4.364,37,2.569,NA,32586419,33005092,0.78,21,NA,"DUP",418674,"Amplification","HL_gain",418673,"AKAP6","No_data","No_data","No_data","No_data",-0.045,-0.044,0.112,-0.437,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,1,1
"871","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"AVL9","No_data","No_data","No_data","No_data",0.051,0.048,0.11,-0.481,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,9,2,6,8,0
"872","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"KBTBD2","No_data","No_data","No_data","No_data",-0.113,-0.137,0.174,-1.387,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,1,1,0
"873","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"FKBP9","No_data","No_data","No_data","No_data",-0.081,-0.096,0.134,-1.224,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,0,0
"874","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"NT5C3A","No_data","No_data","No_data","No_data",-0.087,-0.094,0.141,-0.69,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,2
"875","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"RP9","No_data","No_data","No_data","No_data",-0.114,-0.115,0.121,-0.845,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,1,0
"876","METAPRISM","MP-0262-D01","MP-0262-D10","7",30,172,8,1.94,1.123,46,1.94,NA,32659992,33573887,0.403,20,NA,"DUP",913896,"Amplification","HL_gain",913895,"BBS9","No_data","No_data","No_data","No_data",-0.076,-0.084,0.117,-0.558,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,2,1
"877","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"CCDC73","No_data","No_data","No_data","No_data",0.072,0.07,0.132,-0.655,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"878","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"PRRG4","No_data","No_data","No_data","No_data",0.005,0.007,0.122,-0.959,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,7,0,3,3,0
"879","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"QSER1","No_data","No_data","No_data","No_data",0.019,0.023,0.111,-0.972,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"880","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"DEPDC7","No_data","No_data","No_data","No_data",0.028,0.025,0.113,-0.606,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,1,1,0
"881","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"TCP11L1","No_data","No_data","No_data","No_data",0.043,0.043,0.093,-0.851,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"882","METAPRISM","MP-0479-D01","MP-0479-D10","11",78,158,2,2.116,6.889,51,2.116,NA,32697524,33374977,0.73,15,NA,"DUP",677454,"Amplification","HL_gain",677453,"CSTF3","No_data","No_data","No_data","No_data",-1.109,-1.113,0.233,-1.975,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
